      26  PHL2525pm3 STCOR 0   PHL2525_cleanbaseavg.fits
GALACTIC
coordinates (deg)    8.228360e+01 -7.181690e+01
VLSR          Ta*
       2.767e+02       2.477e-03
       2.779e+02      -3.939e-02
       2.791e+02      -1.332e-02
       2.803e+02       1.591e-02
       2.815e+02       1.115e-02
       2.828e+02       9.226e-05
       2.840e+02      -2.929e-02
       2.852e+02       2.241e-03
       2.864e+02      -5.073e-03
       2.876e+02       6.053e-03
       2.888e+02      -1.839e-02
       2.900e+02       1.895e-02
       2.912e+02       1.280e-02
       2.924e+02       4.016e-04
       2.936e+02      -3.294e-03
       2.948e+02      -3.499e-04
       2.960e+02       7.310e-03
       2.973e+02       3.129e-02
       2.985e+02       7.204e-04
       2.997e+02      -4.473e-02
       3.009e+02      -5.693e-03
       3.021e+02      -2.941e-02
       3.033e+02      -2.393e-02
       3.045e+02      -1.325e-02
       3.057e+02       2.594e-02
       3.069e+02      -5.805e-03
       3.081e+02       3.738e-03
       3.093e+02       1.245e-02
       3.105e+02       1.136e-02
       3.117e+02      -1.752e-02
       3.130e+02      -8.439e-03
       3.142e+02       5.715e-03
       3.154e+02       1.073e-02
       3.166e+02      -5.968e-03
       3.178e+02       1.281e-02
       3.190e+02      -2.627e-05
       3.202e+02      -1.884e-02
       3.214e+02      -1.008e-02
       3.226e+02      -7.370e-03
       3.238e+02      -6.206e-03
       3.250e+02      -8.112e-04
       3.262e+02      -2.917e-02
       3.274e+02      -1.936e-03
       3.287e+02      -3.392e-02
       3.299e+02      -1.132e-02
       3.311e+02       1.094e-02
       3.323e+02      -2.959e-02
       3.335e+02       6.606e-04
       3.347e+02       1.905e-02
       3.359e+02       3.903e-03
       3.371e+02       7.243e-04
       3.383e+02      -3.226e-02
       3.395e+02      -1.891e-02
       3.407e+02       1.584e-02
       3.419e+02      -2.710e-02
       3.431e+02       1.001e-02
       3.444e+02      -1.427e-02
       3.456e+02      -9.520e-03
       3.468e+02      -4.495e-02
       3.480e+02      -9.020e-03
       3.492e+02      -5.526e-03
       3.504e+02      -8.898e-03
       3.516e+02      -1.053e-03
       3.528e+02       2.509e-04
       3.540e+02       1.255e-02
       3.552e+02      -2.576e-02
       3.564e+02      -2.062e-02
       3.576e+02      -1.843e-02
       3.589e+02      -2.833e-02
       3.601e+02       2.064e-03
       3.613e+02      -1.071e-02
       3.625e+02      -2.297e-02
       3.637e+02       7.390e-03
       3.649e+02      -4.155e-03
       3.661e+02      -3.125e-02
       3.673e+02      -2.153e-02
       3.685e+02      -2.148e-02
       3.697e+02      -4.269e-02
       3.709e+02      -2.505e-02
       3.721e+02      -2.319e-02
       3.733e+02      -3.699e-02
       3.746e+02      -3.993e-02
       3.758e+02      -1.234e-02
       3.770e+02      -1.355e-02
       3.782e+02      -1.535e-02
       3.794e+02      -1.943e-02
       3.806e+02      -2.883e-02
       3.818e+02      -2.718e-03
       3.830e+02      -3.591e-02
       3.842e+02      -1.384e-02
       3.854e+02      -7.825e-03
       3.866e+02      -7.166e-03
       3.878e+02      -1.649e-02
       3.890e+02      -2.061e-02
       3.903e+02       3.014e-02
       3.915e+02       3.919e-02
       3.927e+02       1.017e-03
       3.939e+02      -1.673e-02
       3.951e+02      -7.227e-02
       3.963e+02      -9.463e-02
       3.975e+02      -1.174e-01
       3.987e+02      -1.202e-01
       3.999e+02      -8.994e-02
       4.011e+02      -1.484e-01
       4.023e+02      -2.668e-02
       4.035e+02       2.965e-03
       4.047e+02       1.977e-02
       4.060e+02       2.318e-02
       4.072e+02      -4.564e-02
       4.084e+02      -1.539e-02
       4.096e+02      -2.871e-02
       4.108e+02       2.184e-02
       4.120e+02      -2.668e-02
       4.132e+02      -3.109e-02
       4.144e+02      -1.349e-02
       4.156e+02       1.305e-02
       4.168e+02      -8.745e-03
       4.180e+02      -5.817e-03
       4.192e+02      -3.906e-02
       4.204e+02      -8.659e-03
       4.217e+02      -2.060e-02
       4.229e+02      -3.120e-02
       4.241e+02      -1.152e-02
       4.253e+02       1.060e-02
       4.265e+02      -2.060e-02
       4.277e+02      -3.601e-02
       4.289e+02       1.122e-03
       4.301e+02      -1.423e-02
       4.313e+02      -3.505e-02
       4.325e+02      -2.905e-02
       4.337e+02      -4.972e-02
