      17  PHL2525bn6 STCOR 0   PHL2525_cleanbaseavg.fits
GALACTIC
coordinates (deg)    8.068236e+01 -7.231680e+01
VLSR          Ta*
       2.296e+02       1.893e-02
       2.308e+02      -9.003e-03
       2.320e+02       4.506e-03
       2.332e+02       1.544e-02
       2.344e+02      -1.041e-02
       2.357e+02      -1.461e-02
       2.369e+02       5.281e-03
       2.381e+02       1.268e-02
       2.393e+02       2.086e-02
       2.405e+02       1.769e-02
       2.417e+02       3.673e-03
       2.429e+02       2.032e-02
       2.441e+02       1.610e-02
       2.453e+02      -9.215e-03
       2.465e+02       2.182e-02
       2.477e+02       8.133e-03
       2.489e+02       2.659e-03
       2.501e+02      -2.527e-03
       2.514e+02      -1.637e-02
       2.526e+02       8.809e-03
       2.538e+02      -2.855e-03
       2.550e+02      -4.450e-03
       2.562e+02       8.932e-03
       2.574e+02       1.709e-03
       2.586e+02       1.971e-02
       2.598e+02      -1.033e-02
       2.610e+02       6.266e-03
       2.622e+02       2.769e-02
       2.634e+02       1.859e-03
       2.646e+02       2.634e-02
       2.658e+02       1.950e-03
       2.671e+02       1.360e-02
       2.683e+02       1.115e-02
       2.695e+02      -6.289e-03
       2.707e+02      -1.331e-02
       2.719e+02      -1.471e-02
       2.731e+02      -1.871e-02
       2.743e+02       2.594e-03
       2.755e+02      -3.126e-02
       2.767e+02       6.810e-03
       2.779e+02      -2.011e-02
       2.791e+02      -1.914e-03
       2.803e+02       1.264e-02
       2.815e+02      -9.666e-03
       2.828e+02      -2.800e-03
       2.840e+02       1.754e-03
       2.852e+02      -1.745e-03
       2.864e+02       8.214e-03
       2.876e+02      -6.218e-03
       2.888e+02       8.957e-03
       2.900e+02       7.265e-03
       2.912e+02       2.208e-03
       2.924e+02      -2.357e-03
       2.936e+02       5.202e-03
       2.948e+02      -5.305e-03
       2.960e+02      -1.099e-02
       2.973e+02      -1.178e-02
       2.985e+02       6.279e-03
       2.997e+02      -2.321e-02
       3.009e+02      -4.298e-03
       3.021e+02      -7.234e-03
       3.033e+02      -1.105e-02
       3.045e+02      -2.529e-03
       3.057e+02      -3.680e-03
       3.069e+02       3.350e-03
       3.081e+02       5.789e-03
       3.093e+02      -1.878e-02
       3.105e+02      -8.548e-03
       3.117e+02       9.147e-03
       3.130e+02      -1.417e-02
       3.142e+02      -1.718e-03
       3.154e+02      -1.435e-02
       3.166e+02       1.919e-03
       3.178e+02      -1.159e-02
       3.190e+02       1.171e-02
       3.202e+02      -1.195e-04
       3.214e+02       3.253e-03
       3.226e+02      -5.751e-03
       3.238e+02      -9.634e-03
       3.250e+02      -6.075e-03
       3.262e+02      -1.127e-02
       3.274e+02       7.239e-03
       3.287e+02       1.088e-02
       3.299e+02      -2.855e-03
       3.311e+02       1.737e-03
       3.323e+02      -2.876e-02
       3.335e+02      -1.562e-02
       3.347e+02      -7.535e-03
       3.359e+02      -9.226e-03
       3.371e+02      -9.920e-03
       3.383e+02      -2.519e-02
       3.395e+02      -9.085e-03
       3.407e+02      -1.622e-02
       3.419e+02      -2.117e-02
       3.431e+02       4.106e-03
       3.444e+02       4.556e-03
       3.456e+02      -2.397e-02
       3.468e+02       1.202e-02
       3.480e+02      -1.281e-02
       3.492e+02      -2.267e-02
       3.504e+02      -1.053e-02
       3.516e+02      -1.552e-02
       3.528e+02       4.612e-03
       3.540e+02      -2.513e-02
       3.552e+02      -3.360e-02
       3.564e+02      -3.219e-02
       3.576e+02      -2.099e-02
       3.588e+02      -3.345e-02
       3.601e+02      -3.012e-02
       3.613e+02      -2.624e-03
       3.625e+02      -6.696e-03
       3.637e+02      -3.605e-04
       3.649e+02      -1.648e-02
       3.661e+02      -1.826e-02
       3.673e+02      -2.881e-02
       3.685e+02      -7.572e-03
       3.697e+02       2.645e-03
       3.709e+02      -1.969e-02
       3.721e+02      -3.005e-02
       3.733e+02      -1.714e-02
       3.746e+02      -2.501e-02
       3.758e+02      -2.591e-02
       3.770e+02      -2.287e-02
       3.782e+02      -1.747e-02
       3.794e+02      -5.120e-03
       3.806e+02      -1.019e-02
       3.818e+02      -2.446e-02
